traid;var;count;mean
8efa69bc-8453-42c8-8949-2a0afd4c8c99;8.0;2;4.0
f46b6c14-dc90-4d6c-b675-70962774cf3e;84.5;2;8.5
0fd83fb8-a117-4787-ba46-de4046c423e4;2.0;2;2.0
78cd5844-b4b0-4679-81fe-127f3124f587;0.5;2;4.5
6977d68f-b00c-47e8-af4d-eae307c1f264;8.0;2;3.0
f247a77e-8b9d-49f0-ade1-7e72c9109715;4.5;2;3.5
7820fc35-ee24-4b33-948d-ad3f9fe9eb6a;220.5;2;12.5
9bc0265b-e35f-4d23-8a14-3f6fe8051522;512.0;2;24.0
4fe04c9b-dd32-4ef6-8b3d-c52cce245c0b;24.5;2;4.5
76ccedbc-ce16-4c2b-8c05-fe2749c219a9;578.0;2;20.0
6a2f864d-5abc-4acf-ac8b-e2334aeb05ee;0.0;2;1.0
69fe725a-b243-4417-ab19-e1d47452fed2;2.0;2;2.0
4ff0fee7-68ac-4c08-a70e-a4a6fe091345;0.5;2;3.5
396cc313-acfc-4e32-aa76-6e2afc5e94fe;8.0;2;4.0
f2ce08fb-84a8-4bf0-be84-25d851c644b8;0.5;2;1.5
39173e47-e645-4d6d-952b-8520d9001daa;0.0;2;3.0
1ce3c67a-91bc-4a20-979a-7b5de71d31c5;2.0;2;3.0
ca008991-f654-46bf-bed4-e93ee8349676;4.5;2;2.5
d4925377-59e3-45d0-ba95-73378bde72eb;2.0;2;5.0
0f17232b-6405-46b9-b599-173f83c87f38;0.5;2;1.5
69e69be8-b417-4cf2-9edb-273928d1057e;12.5;2;3.5
4fa18265-ba68-40af-9590-62c6cb84ad55;338.0;2;14.0
aa7979d7-98f7-4dde-8f16-f08eef449a54;4.5;2;2.5
9bf27cd3-dd55-49a4-b57f-9f2866444264;4.5;2;2.5
4fc0c44f-1392-417e-985a-309a966f56af;4.5;2;2.5
771025ae-7f9e-4f76-8aa4-ccfec40f218c;2.0;2;3.0
e54b628d-f691-439a-880e-5043986f1ec8;2.0;2;4.0
0f3f145f-ebf2-4771-8211-090ff21cf7ba;12.5;2;4.5
39396160-132d-4ef4-b4f8-6a0a62e4d8a5;1058.0;2;25.0
b45a0eee-d493-49f4-b423-2863fb78261b;4.5;2;3.5
901e8dd7-3859-4243-a999-c7bc359c9984;8.0;2;9.0
d4cb67cd-6ae1-4323-81b1-beb9c4212dff;4.5;2;2.5
776b62da-3339-46cb-a8a5-1ffaa01265d4;8.0;2;3.0
b52e543c-4d15-4114-ac56-d387f2fcf9a8;0.0;2;1.0
0e8bf4fc-3a19-46ff-8023-7010c5125ef2;12.5;2;3.5
0faa740d-fd97-4d1a-a258-2bc45323e4f2;0.0;2;4.0
8f61c330-79e0-4340-833b-4edb7703ed84;4.5;2;2.5
4f063cd8-1c74-4ef1-8d68-236123ef6438;0.5;2;1.5
6a4cbfba-764e-4bf4-9c83-383508261509;420.5;2;16.5
5af5c522-37c4-4034-b173-991dfc170d67;50.0;2;6.0
698fc12f-0a6f-4fe2-ad7f-8fd3f0c25306;338.0;2;14.0
9082df13-72a3-46ea-8939-ca7618293436;0.0;2;3.0
b510ee25-bace-4a27-9428-eea58ac14053;18.0;2;4.0
e4a59629-1abc-4fa4-9deb-760411368273;18.0;2;4.0
9c68cf05-8a33-4b72-905e-91950c5dcce2;0.5;2;1.5
0e913f4b-7e1a-448b-b298-8bdbb6978fa6;0.0;2;1.0
8fd0c6eb-aa75-422d-998a-8cbeab8058ba;8.0;2;3.0
39e03c9f-e9ff-47b4-a1dd-9822d399a725;8.0;2;3.0
aa5590a9-73c2-4056-b6f4-f7508095c871;12.5;2;3.5
2e107123-00c5-4f36-ba17-881410f3a2e0;0.5;2;5.5
8fa2de7e-49e0-4201-87ae-d9f2bab81730;180.5;2;13.5
4e52292a-adf1-475c-9746-b9a3fba7bc1d;312.5;2;13.5
69be5ac1-c1bb-4dc7-90b5-0bca2114367c;0.5;2;2.5
1d9cea43-ce62-4f52-b3e6-703d2956dfd4;72.0;2;10.0
f33c3f9f-6a78-4987-b444-f94d9892b564;98.0;2;8.0
69cf57b5-96c9-49c3-96a7-7828b0776dff;12.5;2;5.5
2e336399-798f-4cd4-8f7e-62d273dc0dae;24.5;2;4.5
8fa34d9a-7bfc-48a0-9035-e92c9fdf6c93;0.0;2;1.0
269084ba-3065-4b43-a733-f491e618b26a;2.0;2;6.0
796af55b-5e0a-4b4e-8847-afa6d655151c;0.5;2;1.5
b78e17df-d6cd-4bfa-a70d-b82e848c74e3;60.5;2;7.5
9e2ad5bc-c6f9-40d2-a36f-3122ee2072a3;8.0;2;3.0
1fce51d7-8ba1-4227-9a77-6ca7b9546942;18.0;2;4.0
f79403f4-c6e4-4855-b577-adfb248dc19c;0.0;2;1.0
3d3b6574-884e-4ff9-81bd-c07bb4885106;0.0;2;1.0
67b77b42-6f33-4037-a905-c7a726f471cd;8.0;2;3.0
67b93b70-dce2-421c-b9b1-7e712ed5e0ce;72.0;2;13.0
5cac8ae9-444b-4cb0-8612-616a22c0d93c;12.5;2;3.5
f7527f71-8ebd-43ce-8f5d-39f6f43a54f5;2.0;2;2.0
f74b48a6-5a60-4b5a-864d-3ecb7e983c31;180.5;2;11.5
1fb6442f-d0e8-4b03-bcf1-fe707ee61f47;0.0;2;1.0
8ccbd1a6-0d56-4abf-b6aa-9a25e6e4fd91;4.5;2;2.5
b762b26e-67af-462a-a512-e6c6dd80250e;32.0;2;6.0
b75d5f42-ed5a-4ccb-91a1-0460576d2ff9;0.5;2;2.5
b7581b89-ef30-467b-a9f2-d84ee64af544;0.0;2;2.0
9e0fd1aa-4ef2-46b2-bef3-fb975d6dd3dd;0.5;2;1.5
e2b70f5c-e8b9-42c1-8231-93635f2d39af;0.0;2;1.0
a89d3e81-cf59-4da2-a1ca-4d45811dabb7;12.5;2;4.5
8cfad2d3-ee75-4be1-b8f0-889b13c2310c;12.5;2;9.5
67ea510e-ee47-40a8-b840-7338193fbd42;0.0;2;1.0
a89e60dc-2516-4250-a94f-620f613810e5;2.0;2;2.0
7ae29602-4e52-4a11-a110-1f22b3ac1292;0.5;2;1.5
e2d9ddbd-1f50-4b0d-8ce7-1fde4de53b13;0.0;2;1.0
7ad63a0f-26a3-40ec-a710-ef17eff0f9fe;4.5;2;2.5
b72683b1-3650-483a-97dd-f9a223a91267;0.0;2;1.0
7acd5712-cc0e-4706-9696-a23155af3e4c;98.0;2;10.0
2bf8f547-057d-4be0-82ef-f19a2e3ac402;0.0;2;1.0
8c88d32a-8bb1-4e3c-b30f-73107509c8c6;2.0;2;3.0
f6cdcb74-06ad-4c73-a81d-204c5022e686;0.5;2;1.5
d6ff357c-4782-41e7-ab2c-a93babd8c233;12.5;2;3.5
9ef312fc-e6a2-417b-b32a-ff3f3eabed81;220.5;2;11.5
7c68a224-7681-4c14-ab02-0490ace10c78;18.0;2;5.0
2b4c50b4-4aa9-4387-9b18-f17d04410ef7;112.5;2;8.5
09766685-6d10-4a76-b917-5783f7cec433;12.5;2;3.5
7c544629-8ce3-4b2e-8460-51c72d6f3722;578.0;2;18.0
2b7aaf14-e362-48bf-b419-0250454e4c70;200.0;2;19.0
8bc92948-3de6-4a99-b5a7-9d5bb7abf92a;144.5;2;9.5
8bce2f39-be94-47b3-8db2-d5c43fcdca0d;4.5;2;2.5
b83b16b1-c92b-41f7-a0c8-798c2177945c;0.0;2;1.0
2b9f788e-bd70-4d60-b098-2544d19c26a5;50.0;2;6.0
f82427a1-73f7-4c87-96f3-37b39da4edaa;84.5;2;11.5
09d66a46-7ae0-4388-b43c-232372830000;2.0;2;2.0
b8145067-8508-4727-9284-28e540e0df3f;24.5;2;5.5
e236d0c0-c3c7-420c-94d6-86e05d8a57f7;8.0;2;3.0
2bb6ce74-92f2-4750-8891-0627f6ee48ff;84.5;2;7.5
5ce2cef0-e070-429b-9f98-7f06c9ea57b9;392.0;2;16.0
3d979c38-a77a-43b3-b349-cf9de96991d1;180.5;2;10.5
f7ca48da-99df-45cc-ac18-25921ec9c234;200.0;2;12.0
0a18933a-44d0-4af7-a836-735c0720f037;220.5;2;11.5
8c4a84f4-5506-49b2-bb6b-64a267273225;8.0;2;3.0
e2659138-52b0-4878-8f98-2973dd1e8eba;8.0;2;5.0
8c4c2bd9-f470-409b-bb5c-924b0bc3f276;24.5;2;4.5
5cc7d5d8-3daf-4a81-bb71-517863dc3c81;2.0;2;2.0
d712d8e4-51d8-43bd-bc33-ca2d62755ba4;50.0;2;7.0
5cb83907-1657-432a-bacd-7a07b09e9ce5;144.5;2;10.5
4cee5816-a2fe-49eb-8d29-5d5032ee996e;0.0;2;1.0
b7051ce6-0cb3-4fbb-8056-f65633bf9e20;0.0;2;1.0
0d07f379-fa0c-428a-992c-83d5c516473c;0.0;2;1.0
c7bb7fcf-999f-4677-8b16-96bccac16b43;2.0;2;3.0
b677c0b0-a392-4942-8709-fd4d4fe248f8;0.0;2;2.0
b66c51c1-58f4-4e79-bf14-f36931c26cef;4.5;2;2.5
e376dd2f-b5b8-45c7-9737-952e60291f2a;0.5;2;5.5
8e176cc3-50df-479f-b7c9-c42984ebf8c0;0.5;2;2.5
b65421a2-9db2-49e6-ac03-449c68f8cdbe;2.0;2;2.0
79da3819-03d7-479a-8b14-99386e65cc38;2.0;2;2.0
9d5ce845-1da9-47d1-ab8e-a5dcfad4677d;0.5;2;1.5
0c8a8349-27da-4092-8c16-4f78f74854dc;8.0;2;3.0
b642887c-a879-4c41-9998-bb255f19ad46;0.5;2;2.5
c7f2562e-e968-40f8-b66e-23ded9e978cc;40.5;2;5.5
4de695c4-5868-4444-ae9c-5ced884cb716;4.5;2;2.5
3bcd1d78-be4a-4730-ac78-fccf53eddd50;242.0;2;13.0
9d57eab4-28db-4c46-acea-c66300a14605;2.0;2;7.0
76584b36-b46f-4abc-8958-d100d483ee5d;8.0;2;3.0
68c06bf8-1970-4f35-a86f-f40c5f63080a;50.0;2;7.0
f5626dd0-0207-45cb-9ad5-e38ca91f4767;1624.5;2;31.5
c8036c8e-7cc7-4df3-b1ab-0c7a1272c71a;72.0;2;7.0
4df19aee-25fd-493b-a2ac-eec833bb03da;0.5;2;4.5
1eaf064d-eb4d-42ec-8dea-1389cb2a6f21;24.5;2;4.5
79a3e662-a540-4100-8c46-e391e693d357;8.0;2;4.0
3bb1d34f-3632-43b7-99e5-d31db7c180a5;2.0;2;9.0
68d94df3-b1b7-44d7-8a7c-9e9033ecdbcd;2.0;2;2.0
4e17b118-70a6-4c1f-b326-b4ce91fd3fad;420.5;2;23.5
68f4bd57-9da9-4f98-ac23-7128e80f9368;0.5;2;2.5
f51ca7d1-5339-4c59-a827-1b651e216812;0.5;2;2.5
8ddbc4f1-f3db-47f1-b727-b4ceaf98cef8;0.5;2;1.5
c7b7841a-c3d5-495a-8fdb-ec7a4a70bf3c;2.0;2;2.0
f6b0d094-f2c3-476c-b4cc-f354cb377929;0.5;2;3.5
9d8905d4-1ee2-43b4-af14-27aa319ff24a;0.5;2;2.5
8d3f6a61-f272-4a30-b284-08a4ddc50096;0.0;2;1.0
e3035d78-0064-4413-98f3-f7e720207114;0.0;2;1.0
5c5cae19-b26c-4542-907a-9c15b51ab6a6;512.0;2;17.0
0b50f1cc-c5b7-4083-b60b-d40b51f35f83;2.0;2;4.0
f691d896-2f00-4124-bb81-34cd24c5c5af;4.5;2;2.5
7a933538-2fb2-4d43-9fac-030840935409;480.5;2;18.5
4d254e05-d18f-4ad9-b168-57b3c4fef033;32.0;2;7.0
6830b87a-4351-4873-b2ee-80f433a522c5;4.5;2;3.5
c7239297-7825-4337-8aab-ec77946b94ac;0.5;2;1.5
7a80bc16-c327-4bcb-92c0-a880fbbc8bf6;8.0;2;5.0
f67934a9-fdb1-4cdd-8e23-209b220f8a8d;2.0;2;2.0
0b7e1507-3edd-480c-8579-e80f203b4747;2.0;2;2.0
1f4fbd72-61d0-40ad-a6e7-1c6b090d20a3;4.5;2;2.5
4d37683a-db21-4e87-9d0f-26ba596be6e8;144.5;2;11.5
c741a7ef-dd33-4c79-a4d4-8745d9675620;0.5;2;1.5
0ba3b0f6-b700-40b2-8ec1-777ba95195d5;264.5;2;13.5
f6603ffa-54c7-4e5b-a744-70a13a1c9dc3;24.5;2;4.5
2c965d54-94ed-44ce-9fac-ca270997e812;4.5;2;5.5
7a3e8796-a0b3-4999-b268-4e2d47912e3c;0.5;2;6.5
686dc2f4-d7e3-45b3-a345-6c68796b0a6a;0.5;2;1.5
3c2347fd-98f7-4dec-9484-059e727db480;128.0;2;9.0
f6021b3c-3e80-43a3-be3a-f452985bb4fe;60.5;2;9.5
f5fd1fb1-1ce4-41fa-bc4c-b482cfc58262;18.0;2;7.0
3c224468-a9c4-43d2-9b26-5973718a4f96;4.5;2;3.5
c7a79863-919a-45af-be7d-a8aaf03beefa;180.5;2;10.5
9d54340e-1f4f-4b8c-a739-d4c2f172332c;8.0;2;3.0
e6414162-7adf-4c52-b325-5361dc84a059;8.0;2;4.0
f1da4d18-705b-4e27-81fa-a667b04e0b7b;0.0;2;2.0
90e78c94-006e-4735-869d-38e0f33ab489;2.0;2;4.0
350aa59a-6ae1-417a-ac3b-58b38a33fae2;4.5;2;2.5
94e1a8fa-07dc-49b6-9137-d3a552a46726;162.0;2;12.0
b0adc7a8-0a90-4e09-8839-a66f315234a2;4.5;2;2.5
6d294fcd-d214-42b0-8640-6ab202a937d7;112.5;2;8.5
9506a3df-d210-43ba-9d50-30bf45e650ae;0.5;2;3.5
315a301e-e764-4adf-91c6-e90a22320106;392.0;2;18.0
6d4209c2-1022-42cd-af12-4be3779040b5;0.5;2;3.5
31600df4-e6dd-48ca-9f6b-8804027d8d6e;162.0;2;11.0
987a88ef-6f47-479c-a0ad-1a17aa85e8ed;0.0;2;2.0
ced192ef-844b-41f2-9ebb-ca6d3f4b440c;18.0;2;4.0
153beb61-f23f-4d2c-822d-4932b2b37d08;0.5;2;3.5
ed1c8fcd-56a1-405d-9e29-830285cf4b01;0.0;2;1.0
e9175559-babe-4554-9451-c2f8187f2573;0.5;2;4.5
954aaf45-1944-4741-8bc7-9c569d5498d5;0.0;2;3.0
ecfcdb9c-7000-46bc-8b8a-77ccfd887d78;1624.5;2;33.5
548bfe47-8d1c-4a4d-8a0f-2f9a4ee6af5b;0.5;2;1.5
54a16dd2-a356-4c24-8cdb-0f72803c300c;2.0;2;3.0
71557258-6534-4b56-8007-3903ace2d869;32.0;2;5.0
158513a2-d1a9-4927-9626-0f00ad1ef23f;0.0;2;2.0
ece4395b-9950-4f92-95ba-f970ce524cea;0.5;2;1.5
6d8e33b1-1d0b-4254-9a86-31107236934e;0.0;2;1.0
e949857d-94d3-4e54-a9e6-af6bc1caf43d;4.5;2;2.5
54c790e5-4d4c-4cd0-bff3-efed41f864b3;144.5;2;9.5
957cb3b0-e4e9-465e-bc46-90723ea26861;0.5;2;3.5
190de968-6d1a-4f03-8f42-8dccde4e4f42;50.0;2;6.0
e94c78e0-77f4-488b-a0ff-cde1d4237bad;40.5;2;6.5
e955d818-82db-4f42-a7c3-b1e5bd0b35b2;112.5;2;16.5
35190f03-e412-4f3f-8901-7a7fa18fa355;40.5;2;7.5
ed92d9b1-c4cf-4958-8c28-3af1f0abe514;2.0;2;4.0
98cc192f-0849-4849-bb2c-db7430b86b1c;8.0;2;3.0
3571af96-4ef6-4166-8f53-6fcc6fedb069;2.0;2;2.0
ee39e8ae-e267-448f-a60a-9e0ee358c0a4;2450.0;2;40.0
537a76f0-ec52-4fcb-9c7d-b37a6b3d6ab9;0.5;2;1.5
72cd6bf6-d8ec-471c-84fa-c92b6647b8cf;512.0;2;17.0
6cb311fe-80e7-4d06-8a28-1de489396532;0.5;2;1.5
1a1d8e23-df8e-477b-b518-bdd1a24118f4;8.0;2;4.0
ee31b961-fd4c-4411-a519-e2d7f268da6a;0.5;2;1.5
72c6b4d3-71a8-4c70-bf50-da11c0149089;84.5;2;12.5
993374b0-3135-4f3f-9196-5563dd73cb74;4.5;2;3.5
6cbbb97d-2180-4ba9-97a8-6158b6332bb4;8.0;2;8.0
1423fcd8-31f1-4ced-9c75-082af4ba45c1;12.5;2;3.5
35824339-bfec-4b5f-a4b2-efe804f8bab7;0.5;2;2.5
58044028-9a7e-4da6-9ca8-e5322a25d9a2;72.0;2;7.0
19f475a3-f118-4af0-ae69-8df41a39e0ad;18.0;2;4.0
721ff736-13f5-48c4-84ee-4525a1e6edc9;12.5;2;4.5
6ce06749-c9c6-4cd0-b016-81eae122dd9e;0.0;2;3.0
3566e453-8f10-4a45-ac85-2c72eb183ca1;2.0;2;3.0
ede629e2-0aa9-47ed-872c-a854f7756811;2.0;2;2.0
19dc6206-5102-4ff0-b1e6-a5c1a24aceb5;0.0;2;3.0
353c7383-df10-40a4-93df-05eb5bb8e778;2.0;2;3.0
9472186f-ec6d-48d1-9a47-4bc6e922cffe;40.5;2;10.5
6d0444f3-d2dc-4bda-af24-4713645d41c8;0.5;2;1.5
d24012bb-5175-433b-992f-628b9b13bcd0;2.0;2;3.0
948f77cd-742a-4fd1-bd92-c02c617c604f;2.0;2;2.0
b0dca519-3205-40d0-b67c-51cbe8262ee8;8.0;2;3.0
722f3405-d15e-4763-8221-9ef0d5db3a35;72.0;2;7.0
b0d625c0-3d06-447e-8128-0bacc12188d5;0.0;2;2.0
15b2ba38-517c-4c9b-992d-502ac7e14fd1;72.0;2;8.0
ecb12996-8a93-46c3-8437-5fb379c10520;12.5;2;3.5
ada26bf1-1a82-4815-9c32-cd7e0efee913;4.5;2;2.5
9780d3e4-e7b0-4993-9775-ccca2b5c19e9;0.5;2;1.5
97ba547f-2a7c-4597-a208-234a341dc0b5;0.5;2;1.5
96a0086a-a943-4de6-a222-6c1c8b6c7df5;84.5;2;9.5
16d5a741-1b6f-46cd-8612-cc66a45ec9f3;4.5;2;3.5
97ae5da8-7c1d-4094-9f63-127fb72ad7e4;0.5;2;2.5
af2dc4a1-2c93-4e57-a48c-a1243cce3a7c;18.0;2;5.0
56a8f0be-d69d-462f-815d-fe7689155750;0.5;2;4.5
af038ac0-c0bc-4561-b1ff-ce40bc6719a6;4.5;2;2.5
eb599ac8-98da-4bca-9080-30a5584dcd2e;0.5;2;1.5
32971281-4383-4883-89ac-b51d91831f4f;72.0;2;9.0
ea79a0c9-a320-46cf-aec9-15e4fee6c686;0.5;2;1.5
17241ce7-07c6-4de9-a5af-822cf2b61000;0.0;2;1.0
ae7ebfd0-5d0e-4b23-b42e-173260660387;32.0;2;5.0
1740281c-4b9f-43a6-b366-6c19880250dc;0.5;2;4.5
338c522b-b65b-482f-acec-a073dfe16f21;420.5;2;16.5
17416564-fb6e-471c-a4ad-0bfc45292cd9;2.0;2;3.0
96ebbc7c-e935-4d26-a2d7-a2371a92bf48;0.0;2;1.0
977dace2-e5ba-48f4-890f-96bb64f18f19;338.0;2;14.0
5616efb3-4c50-40ab-a792-e2e34faae75f;18.0;2;4.0
6f542740-1591-4e2c-909d-4e6e79c4972c;24.5;2;4.5
32a63194-2de1-4aff-a2d0-3b1f827a5328;4.5;2;3.5
aed2c9b2-6127-431f-9d42-a5b0dab8a23f;4.5;2;3.5
17b836fe-05d2-4c0d-9312-878050d84f15;8.0;2;3.0
17b064c0-0430-45be-891e-25be96182d2f;98.0;2;9.0
565417e9-1545-410a-83b4-4bae69f0bea0;72.0;2;9.0
eac225b2-0189-4d95-9723-362fae0a558f;0.0;2;2.0
56810f57-88c6-45b4-be5b-479c93168ed3;8.0;2;5.0
96986d93-6822-4e30-b743-2d693f9f8297;12.5;2;6.5
33929c05-ce63-49ef-b600-b737bf75c414;2.0;2;2.0
15bf8efe-afd5-470c-8991-7a49886d85b4;4.5;2;3.5
6de6501e-d429-45bd-b6f0-0f0c38c6d08b;144.5;2;9.5
cf44fc50-1fc8-4a7f-b915-168b5c986222;2.0;2;6.0
e961137a-056d-4307-9eaf-215cd4e3a845;4.5;2;2.5
95ad89be-5346-4425-b829-523c3a1389be;392.0;2;15.0
70fabf1c-ea3c-4f18-b721-c42255e9de7f;0.5;2;1.5
5773907b-162b-420f-94f2-f63f4b823d8f;4.5;2;2.5
95bbd3fd-470e-47df-b5eb-af55df0e8da5;50.0;2;6.0
adb8a76e-1c7a-45d2-84fd-1b12bf319a97;0.5;2;1.5
70cf7264-1053-4afc-ace8-81cd24cc6391;24.5;2;9.5
